"rules","support","confidence","coverage","lift","count"
"{Main Transition Metal Content (wt. %)_10~} => {Oxidized N Ratio_0~25}",0.0462686567164179,1,0.0462686567164179,1.03395061728395,31
"{Main Transition Metal Content (wt. %)_5~10} => {Raman ID/IG Ratio_1~1.2}",0.0358208955223881,0.705882352941177,0.0507462686567164,1.47333699835074,24
"{Main Transition Metal Content (wt. %)_5~10} => {Electrolyte Concentration (M)_0.5}",0.0358208955223881,0.705882352941177,0.0507462686567164,1.36688201292078,24
"{Main Transition Metal Content (wt. %)_5~10} => {Electrolyte pH_7~8}",0.0343283582089552,0.676470588235294,0.0507462686567164,1.30615358535345,23
"{Main Transition Metal Content (wt. %)_5~10} => {Metal-N Coordination Number (XAS)_3~4}",0.0313432835820895,0.617647058823529,0.0507462686567164,1.16242564441507,21
"{Main Transition Metal Content (wt. %)_5~10} => {Graphitic N Ratio_0~25}",0.0447761194029851,0.882352941176471,0.0507462686567164,1.55164427975915,30
"{Main Transition Metal Content (wt. %)_5~10} => {ZIF or MOF Derived_not}",0.0343283582089552,0.676470588235294,0.0507462686567164,0.926861542162877,23
"{Main Transition Metal Content (wt. %)_5~10} => {Electrode Area cm2_~1}",0.0417910447761194,0.823529411764706,0.0507462686567164,1.11693260300071,28
"{Main Transition Metal Content (wt. %)_5~10} => {Nafion117}",0.0358208955223881,0.705882352941177,0.0507462686567164,0.949681077250177,24
"{Main Transition Metal Content (wt. %)_5~10} => {Glassy Carbon}",0.0417910447761194,0.823529411764706,0.0507462686567164,1.09694772541223,28
"{Main Transition Metal Content (wt. %)_5~10} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0402985074626866,0.794117647058823,0.0507462686567164,0.958664546899841,27
"{Main Transition Metal Content (wt. %)_5~10} => {Hard or Soft Templated_not}",0.0492537313432836,0.970588235294118,0.0507462686567164,1.13489374807515,33
"{Main Transition Metal Content (wt. %)_5~10} => {Biomass or other Organic Derived_not}",0.0477611940298507,0.941176470588235,0.0507462686567164,1.09098310604519,32
"{Main Transition Metal Content (wt. %)_5~10} => {Carbon Nanofiber/Nanotubes_not}",0.0358208955223881,0.705882352941177,0.0507462686567164,0.80983078162772,24
"{Main Transition Metal Content (wt. %)_5~10} => {Polymer Derived_not}",0.0477611940298507,0.941176470588235,0.0507462686567164,1.06518282988871,32
"{Main Transition Metal Content (wt. %)_5~10} => {Carbon Black Derived_not}",0.0477611940298507,0.941176470588235,0.0507462686567164,1.05098039215686,32
"{Main Transition Metal Content (wt. %)_5~10} => {H-type Cell}",0.0492537313432836,0.970588235294118,0.0507462686567164,1.01291918636614,33
"{Main Transition Metal Content (wt. %)_5~10} => {Oxidized N Ratio_0~25}",0.0507462686567164,1,0.0507462686567164,1.03395061728395,34
"{Electrolyte Concentration (M)_1} => {Electrolyte pH_8~}",0.0567164179104478,1,0.0567164179104478,16.75,38
"{Electrolyte pH_8~} => {Electrolyte Concentration (M)_1}",0.0567164179104478,0.95,0.0597014925373134,16.75,38
"{Electrolyte Concentration (M)_1} => {Nafion115}",0.0328358208955224,0.578947368421053,0.0567164179104478,2.60332038149064,22
"{Electrolyte Concentration (M)_1} => {Electrode Area cm2_1~}",0.0373134328358209,0.657894736842105,0.0567164179104478,2.5187969924812,25
"{Electrolyte Concentration (M)_1} => {ZIF or MOF Derived_yes}",0.0417910447761194,0.736842105263158,0.0567164179104478,2.74269005847953,28
"{Electrolyte Concentration (M)_1} => {Rising Rate (буC min-1)_~4}",0.0402985074626866,0.710526315789474,0.0567164179104478,2.29977116704805,27
"{Electrolyte Concentration (M)_1} => {Pyridinic N Ratio_50~75}",0.0402985074626866,0.710526315789474,0.0567164179104478,2.23498888065234,27
"{Electrolyte Concentration (M)_1} => {BET Surface Area (m2/g)_500~1000}",0.0343283582089552,0.605263157894737,0.0567164179104478,1.38404885934974,23
"{Electrolyte Concentration (M)_1} => {Metal-N Coordination Number (XAS)_3~4}",0.0313432835820895,0.552631578947368,0.0567164179104478,1.04006505026611,21
"{Electrolyte Concentration (M)_1} => {Acid Wash_not}",0.0313432835820895,0.552631578947368,0.0567164179104478,0.998013902681231,21
"{Electrolyte Concentration (M)_1} => {Graphitic N Ratio_0~25}",0.0417910447761194,0.736842105263158,0.0567164179104478,1.29575908274624,28
"{Electrolyte Concentration (M)_1} => {Pyrrolic N Ratio_0~25}",0.0417910447761194,0.736842105263158,0.0567164179104478,1.20705185947754,28
"{Electrolyte Concentration (M)_1} => {qualified}",0.0388059701492537,0.684210526315789,0.0567164179104478,1.09408365783193,26
"{Electrolyte Concentration (M)_1} => {Glassy Carbon}",0.0537313432835821,0.947368421052632,0.0567164179104478,1.261902270587,36
"{Electrolyte Concentration (M)_1} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0507462686567164,0.894736842105263,0.0567164179104478,1.08013276434329,34
"{Electrolyte Concentration (M)_1} => {Hard or Soft Templated_not}",0.0522388059701493,0.921052631578947,0.0567164179104478,1.07697253605217,35
"{Electrolyte Concentration (M)_1} => {Biomass or other Organic Derived_not}",0.0537313432835821,0.947368421052632,0.0567164179104478,1.09816062647969,36
"{Electrolyte Concentration (M)_1} => {Carbon Nanofiber/Nanotubes_not}",0.0552238805970149,0.973684210526316,0.0567164179104478,1.11706921413122,37
"{Electrolyte Concentration (M)_1} => {Polymer Derived_not}",0.0537313432835821,0.947368421052632,0.0567164179104478,1.0721906116643,36
"{Electrolyte Concentration (M)_1} => {Carbon Black Derived_not}",0.0552238805970149,0.973684210526316,0.0567164179104478,1.08728070175439,37
"{Electrolyte Concentration (M)_1} => {H-type Cell}",0.0462686567164179,0.815789473684211,0.0567164179104478,0.851369076897852,31
"{Electrolyte Concentration (M)_1} => {Oxidized N Ratio_0~25}",0.0567164179104478,1,0.0567164179104478,1.03395061728395,38
"{Pyrolysis Temperature (буC)_1000~} => {ZIF or MOF Derived_yes}",0.0402985074626866,0.692307692307692,0.0582089552238806,2.57692307692308,27
"{Pyrolysis Temperature (буC)_1000~} => {Pyrolysis Time (h)_~1}",0.0358208955223881,0.615384615384615,0.0582089552238806,1.85724185724186,24
"{Pyrolysis Temperature (буC)_1000~} => {Electrolyte Concentration (M)_0.1}",0.0447761194029851,0.769230769230769,0.0582089552238806,1.85390149418926,30
"{Pyrolysis Temperature (буC)_1000~} => {Electrolyte pH_~7}",0.0447761194029851,0.769230769230769,0.0582089552238806,1.82760501909438,30
"{Pyrolysis Temperature (буC)_1000~} => {BET Surface Area (m2/g)_500~1000}",0.0328358208955224,0.564102564102564,0.0582089552238806,1.28992736501269,22
"{Pyrolysis Temperature (буC)_1000~} => {Catalyst Loading (mg cm-2)_0.5~1}",0.0328358208955224,0.564102564102564,0.0582089552238806,1.21137409598948,22
"{Pyrolysis Temperature (буC)_1000~} => {Rising Rate (буC min-1)_4~8}",0.0432835820895522,0.743589743589744,0.0582089552238806,1.39945260731778,29
"{Pyrolysis Temperature (буC)_1000~} => {Acid Wash_not}",0.0522388059701493,0.897435897435897,0.0582089552238806,1.62070633768747,35
"{Pyrolysis Temperature (буC)_1000~} => {Graphitic N Ratio_0~25}",0.0313432835820895,0.538461538461538,0.0582089552238806,0.946900868160711,21
"{Pyrolysis Temperature (буC)_1000~} => {Pyrrolic N Ratio_0~25}",0.0343283582089552,0.58974358974359,0.0582089552238806,0.966083631120306,23
"{Pyrolysis Temperature (буC)_1000~} => {qualified}",0.0447761194029851,0.769230769230769,0.0582089552238806,1.23003488158619,30
"{Pyrolysis Temperature (буC)_1000~} => {Electrode Area cm2_~1}",0.0492537313432836,0.846153846153846,0.0582089552238806,1.14761756462161,33
"{Pyrolysis Temperature (буC)_1000~} => {Nafion117}",0.0447761194029851,0.769230769230769,0.0582089552238806,1.03490886623417,30
"{Pyrolysis Temperature (буC)_1000~} => {Glassy Carbon}",0.0417910447761194,0.717948717948718,0.0582089552238806,0.956313401641434,28
"{Pyrolysis Temperature (буC)_1000~} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0582089552238806,1,0.0582089552238806,1.20720720720721,39
"{Pyrolysis Temperature (буC)_1000~} => {Hard or Soft Templated_not}",0.0582089552238806,1,0.0582089552238806,1.16928446771379,39
"{Pyrolysis Temperature (буC)_1000~} => {Biomass or other Organic Derived_not}",0.0522388059701493,0.897435897435897,0.0582089552238806,1.04028036553988,35
"{Pyrolysis Temperature (буC)_1000~} => {Carbon Nanofiber/Nanotubes_not}",0.0552238805970149,0.948717948717949,0.0582089552238806,1.08842641376888,37
"{Pyrolysis Temperature (буC)_1000~} => {Polymer Derived_not}",0.0522388059701493,0.897435897435897,0.0582089552238806,1.01567914067914,35
"{Pyrolysis Temperature (буC)_1000~} => {Carbon Black Derived_not}",0.0537313432835821,0.923076923076923,0.0582089552238806,1.03076923076923,36
"{Pyrolysis Temperature (буC)_1000~} => {H-type Cell}",0.0582089552238806,1,0.0582089552238806,1.04361370716511,39
"{Pyrolysis Temperature (буC)_1000~} => {Oxidized N Ratio_0~25}",0.0552238805970149,0.948717948717949,0.0582089552238806,0.980927508705286,37
"{Electrolyte pH_8~} => {Nafion115}",0.0328358208955224,0.55,0.0597014925373134,2.47315436241611,22
"{Electrolyte pH_8~} => {Electrode Area cm2_1~}",0.0373134328358209,0.625,0.0597014925373134,2.39285714285714,25
"{Electrolyte pH_8~} => {ZIF or MOF Derived_yes}",0.0432835820895522,0.725,0.0597014925373134,2.69861111111111,29
"{Electrolyte pH_8~} => {Rising Rate (буC min-1)_~4}",0.0402985074626866,0.675,0.0597014925373134,2.18478260869565,27
"{Electrolyte pH_8~} => {Pyridinic N Ratio_50~75}",0.0432835820895522,0.725,0.0597014925373134,2.28051643192488,29
"{Electrolyte pH_8~} => {BET Surface Area (m2/g)_500~1000}",0.0358208955223881,0.6,0.0597014925373134,1.37201365187713,24
"{Electrolyte pH_8~} => {Metal-N Coordination Number (XAS)_3~4}",0.0343283582089552,0.575,0.0597014925373134,1.08216292134831,23
"{Electrolyte pH_8~} => {Acid Wash_not}",0.0328358208955224,0.55,0.0597014925373134,0.993261455525607,22
"{Electrolyte pH_8~} => {Graphitic N Ratio_0~25}",0.0447761194029851,0.75,0.0597014925373134,1.31889763779528,30
"{Electrolyte pH_8~} => {Pyrrolic N Ratio_0~25}",0.0447761194029851,0.75,0.0597014925373134,1.22860635696822,30
"{Electrolyte pH_8~} => {qualified}",0.0402985074626866,0.675,0.0597014925373134,1.07935560859189,27
"{Electrolyte pH_8~} => {Glassy Carbon}",0.0567164179104478,0.95,0.0597014925373134,1.26540755467197,38
"{Electrolyte pH_8~} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0537313432835821,0.9,0.0597014925373134,1.08648648648649,36
"{Electrolyte pH_8~} => {Hard or Soft Templated_not}",0.0552238805970149,0.925,0.0597014925373134,1.08158813263525,37
"{Electrolyte pH_8~} => {Biomass or other Organic Derived_not}",0.0567164179104478,0.95,0.0597014925373134,1.10121107266436,38
"{Electrolyte pH_8~} => {Carbon Nanofiber/Nanotubes_not}",0.0582089552238806,0.975,0.0597014925373134,1.11857876712329,39
"{Electrolyte pH_8~} => {Polymer Derived_not}",0.0567164179104478,0.95,0.0597014925373134,1.07516891891892,38
"{Electrolyte pH_8~} => {Carbon Black Derived_not}",0.0567164179104478,0.95,0.0597014925373134,1.06083333333333,38
"{Electrolyte pH_8~} => {H-type Cell}",0.0462686567164179,0.775,0.0597014925373134,0.80880062305296,31
"{Electrolyte pH_8~} => {Oxidized N Ratio_0~25}",0.0597014925373134,1,0.0597014925373134,1.03395061728395,40
"{Metal-N Coordination Number (XAS)_2~3} => {ZIF or MOF Derived_yes}",0.0328358208955224,0.55,0.0597014925373134,2.04722222222222,22
"{Metal-N Coordination Number (XAS)_2~3} => {Ni}",0.0358208955223881,0.6,0.0597014925373134,1.81081081081081,24
"{Metal-N Coordination Number (XAS)_2~3} => {disqualified}",0.0313432835820895,0.525,0.0597014925373134,1.407,21
"{Metal-N Coordination Number (XAS)_2~3} => {Catalyst Loading (mg cm-2)_0.5~1}",0.0328358208955224,0.55,0.0597014925373134,1.18108974358974,22
"{Metal-N Coordination Number (XAS)_2~3} => {Raman ID/IG Ratio_1~1.2}",0.0402985074626866,0.675,0.0597014925373134,1.4088785046729,27
"{Metal-N Coordination Number (XAS)_2~3} => {Electrolyte Concentration (M)_0.5}",0.0328358208955224,0.55,0.0597014925373134,1.0650289017341,22
"{Metal-N Coordination Number (XAS)_2~3} => {Electrolyte pH_7~8}",0.0313432835820895,0.525,0.0597014925373134,1.01368876080692,21
"{Metal-N Coordination Number (XAS)_2~3} => {Rising Rate (буC min-1)_4~8}",0.0373134328358209,0.625,0.0597014925373134,1.17626404494382,25
"{Metal-N Coordination Number (XAS)_2~3} => {Acid Wash_not}",0.0402985074626866,0.675,0.0597014925373134,1.21900269541779,27
"{Metal-N Coordination Number (XAS)_2~3} => {Graphitic N Ratio_0~25}",0.0417910447761194,0.7,0.0597014925373134,1.23097112860892,28
"{Metal-N Coordination Number (XAS)_2~3} => {Electrode Area cm2_~1}",0.0402985074626866,0.675,0.0597014925373134,0.915485829959514,27
"{Metal-N Coordination Number (XAS)_2~3} => {Nafion117}",0.0373134328358209,0.625,0.0597014925373134,0.840863453815261,25
"{Metal-N Coordination Number (XAS)_2~3} => {Glassy Carbon}",0.0507462686567164,0.85,0.0597014925373134,1.13220675944334,34
"{Metal-N Coordination Number (XAS)_2~3} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0522388059701493,0.875,0.0597014925373134,1.05630630630631,35
"{Metal-N Coordination Number (XAS)_2~3} => {Hard or Soft Templated_not}",0.0552238805970149,0.925,0.0597014925373134,1.08158813263525,37
"{Metal-N Coordination Number (XAS)_2~3} => {Biomass or other Organic Derived_not}",0.0537313432835821,0.9,0.0597014925373134,1.04325259515571,36
"{Metal-N Coordination Number (XAS)_2~3} => {Carbon Nanofiber/Nanotubes_not}",0.0582089552238806,0.975,0.0597014925373134,1.11857876712329,39
"{Metal-N Coordination Number (XAS)_2~3} => {Polymer Derived_not}",0.0477611940298507,0.8,0.0597014925373134,0.905405405405405,32
"{Metal-N Coordination Number (XAS)_2~3} => {Carbon Black Derived_not}",0.0582089552238806,0.975,0.0597014925373134,1.08875,39
"{Metal-N Coordination Number (XAS)_2~3} => {H-type Cell}",0.0597014925373134,1,0.0597014925373134,1.04361370716511,40
"{Metal-N Coordination Number (XAS)_2~3} => {Oxidized N Ratio_0~25}",0.0582089552238806,0.975,0.0597014925373134,1.00810185185185,39
"{Co} => {Catalyst Loading (mg cm-2)_~0.5}",0.0343283582089552,0.534883720930233,0.064179104477612,1.49321705426357,23
"{Co} => {Electrolyte Concentration (M)_0.1}",0.0328358208955224,0.511627906976744,0.0641791044776119,1.23306006357705,22
"{Co} => {Electrolyte pH_~7}",0.0432835820895522,0.674418604651163,0.064179104477612,1.60234207488042,29
"{Co} => {BET Surface Area (m2/g)_500~1000}",0.0358208955223881,0.558139534883721,0.064179104477612,1.27629176918803,24
"{Co} => {Raman ID/IG Ratio_1~1.2}",0.0388059701492537,0.604651162790698,0.0641791044776119,1.26204448308339,26
"{Co} => {Metal-N Coordination Number (XAS)_3~4}",0.0432835820895522,0.674418604651163,0.064179104477612,1.26927096942775,29
"{Co} => {Rising Rate (буC min-1)_4~8}",0.0358208955223881,0.558139534883721,0.064179104477612,1.05043114711262,24
"{Co} => {Pyridinic N Ratio_25~50}",0.0402985074626866,0.627906976744186,0.0641791044776119,1.14010209869541,27
"{Co} => {Acid Wash_not}",0.0358208955223881,0.558139534883721,0.064179104477612,1.00796088509998,24
"{Co} => {Pyrrolic N Ratio_0~25}",0.0402985074626866,0.627906976744186,0.0641791044776119,1.02860067095013,27
"{Co} => {qualified}",0.0507462686567164,0.790697674418605,0.0641791044776119,1.26436143642116,34
"{Co} => {ZIF or MOF Derived_not}",0.0447761194029851,0.697674418604651,0.0641791044776119,0.955913825082037,30
"{Co} => {Electrode Area cm2_~1}",0.0522388059701493,0.813953488372093,0.0641791044776119,1.10394501459373,35
"{Co} => {Nafion117}",0.0462686567164179,0.720930232558139,0.0641791044776119,0.969926216493882,31
"{Co} => {Glassy Carbon}",0.0477611940298507,0.744186046511628,0.0641791044776119,0.991261731933977,32
"{Co} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0582089552238806,0.906976744186046,0.0641791044776119,1.09490886235072,39
"{Co} => {Hard or Soft Templated_not}",0.0462686567164179,0.720930232558139,0.0641791044776119,0.842972523235521,31
"{Co} => {Biomass or other Organic Derived_not}",0.0582089552238806,0.906976744186046,0.0641791044776119,1.05133982457552,39
"{Co} => {Carbon Nanofiber/Nanotubes_not}",0.0641791044776119,1,0.0641791044776119,1.1472602739726,43
"{Co} => {Polymer Derived_not}",0.0611940298507463,0.953488372093023,0.0641791044776119,1.07911690760528,41
"{Co} => {Carbon Black Derived_not}",0.0492537313432836,0.767441860465116,0.0641791044776119,0.856976744186047,33
"{Co} => {H-type Cell}",0.0597014925373134,0.930232558139535,0.0641791044776119,0.970803448525683,40
"{Co} => {Oxidized N Ratio_0~25}",0.0641791044776119,1,0.0641791044776119,1.03395061728395,43
"{Pyrolysis Time (h)_2~4} => {Catalyst Loading (mg cm-2)_1~}",0.0343283582089552,0.418181818181818,0.082089552238806,2.39471639471639,23
"{Pyrolysis Time (h)_2~4} => {Nitrogen Cotent (wt. %)_8~}",0.0373134328358209,0.454545454545455,0.082089552238806,1.80204410973642,25
"{Pyrolysis Time (h)_2~4} => {Electrode Area cm2_1~}",0.0507462686567164,0.618181818181818,0.082089552238806,2.36675324675325,34
