"rules","support","confidence","coverage","lift","count"
"{Flow Cell} => {Glassy Carbon}",0.0378548895899054,0.888888888888889,0.0425867507886435,1.20417853751187,24
"{Flow Cell} => {Nafion117}",0.0425867507886435,1,0.0425867507886435,1.34893617021277,27
"{Flow Cell} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0394321766561514,0.925925925925926,0.0425867507886435,1.12029968900198,25
"{Flow Cell} => {Hard or Soft Templated_not}",0.0347003154574132,0.814814814814815,0.0425867507886435,0.953122864561979,22
"{Flow Cell} => {Carbon Nanofiber/Nanotubes_not}",0.0410094637223975,0.962962962962963,0.0425867507886435,1.11205558928692,26
"{Flow Cell} => {Biomass or other Organic Derived_not}",0.0410094637223975,0.962962962962963,0.0425867507886435,1.10003336670003,26
"{Flow Cell} => {Polymer Derived_not}",0.0394321766561514,0.925925925925926,0.0425867507886435,1.05015570131849,25
"{Flow Cell} => {Oxidized N Ratio_~25}",0.0425867507886435,1,0.0425867507886435,1.0359477124183,27
"{Raman ID/IG Ratio_~0.8} => {Carbon Nanofiber/Nanotubes_yes}",0.0315457413249211,0.689655172413793,0.0457413249211356,5.20525451559934,20
"{Carbon Nanofiber/Nanotubes_yes} => {Raman ID/IG Ratio_~0.8}",0.0315457413249211,0.238095238095238,0.132492113564669,5.20525451559934,20
"{Raman ID/IG Ratio_~0.8} => {none}",0.0347003154574132,0.758620689655172,0.0457413249211356,3.18520210093629,22
"{Raman ID/IG Ratio_~0.8} => {Metal_Free}",0.0347003154574132,0.758620689655172,0.0457413249211356,3.18520210093629,22
"{Raman ID/IG Ratio_~0.8} => {Metal-N Coordination Number (XAS)_0~2}",0.0347003154574132,0.758620689655172,0.0457413249211356,3.02494036000867,22
"{Raman ID/IG Ratio_~0.8} => {Electrode Area cm2_1~}",0.0315457413249211,0.689655172413793,0.0457413249211356,2.58722709651092,20
"{Raman ID/IG Ratio_~0.8} => {Acid Wash_not}",0.0425867507886435,0.931034482758621,0.0457413249211356,1.70599960135539,27
"{Raman ID/IG Ratio_~0.8} => {ZIF or MOF Derived_not}",0.0441640378548896,0.96551724137931,0.0457413249211356,1.32497387669801,28
"{Raman ID/IG Ratio_~0.8} => {Glassy Carbon}",0.0362776025236593,0.793103448275862,0.0457413249211356,1.07441791924551,23
"{Raman ID/IG Ratio_~0.8} => {Nafion117}",0.0378548895899054,0.827586206896552,0.0457413249211356,1.11636096845194,24
"{Raman ID/IG Ratio_~0.8} => {disqualified}",0.0410094637223975,0.896551724137931,0.0457413249211356,1.14831069313828,26
"{Raman ID/IG Ratio_~0.8} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0362776025236593,0.793103448275862,0.0457413249211356,0.959594630165833,23
"{Raman ID/IG Ratio_~0.8} => {Hard or Soft Templated_not}",0.0441640378548896,0.96551724137931,0.0457413249211356,1.12940577681639,28
"{Raman ID/IG Ratio_~0.8} => {Biomass or other Organic Derived_not}",0.0441640378548896,0.96551724137931,0.0457413249211356,1.10295122708916,28
"{Raman ID/IG Ratio_~0.8} => {Polymer Derived_not}",0.0457413249211356,1,0.0457413249211356,1.13416815742397,29
"{Raman ID/IG Ratio_~0.8} => {Carbon Black Derived_not}",0.0441640378548896,0.96551724137931,0.0457413249211356,1.07960834397616,28
"{Raman ID/IG Ratio_~0.8} => {H-type Cell}",0.0425867507886435,0.931034482758621,0.0457413249211356,0.97405257767156,27
"{Raman ID/IG Ratio_~0.8} => {Oxidized N Ratio_~25}",0.0457413249211356,1,0.0457413249211356,1.0359477124183,29
"{Main Transition Metal Content (wt. %)_10~} => {Nitrogen Cotent (wt. %)_8~}",0.0394321766561514,0.862068965517241,0.0457413249211356,3.3530780621959,25
"{Main Transition Metal Content (wt. %)_10~} => {Ni}",0.0362776025236593,0.793103448275862,0.0457413249211356,2.33873295910184,23
"{Main Transition Metal Content (wt. %)_10~} => {BET Surface Area (m2/g)_0~500}",0.0331230283911672,0.724137931034483,0.0457413249211356,1.8815715093273,21
"{Main Transition Metal Content (wt. %)_10~} => {Catalyst Loading (mg cm-2)_0.5~1}",0.0315457413249211,0.689655172413793,0.0457413249211356,1.49229139696363,20
"{Main Transition Metal Content (wt. %)_10~} => {Electrolyte Concentration (M)_0.5}",0.0410094637223975,0.896551724137931,0.0457413249211356,1.68668781336335,26
"{Main Transition Metal Content (wt. %)_10~} => {Electrolyte pH_7~8}",0.0362776025236593,0.793103448275862,0.0457413249211356,1.4789046653144,23
"{Main Transition Metal Content (wt. %)_10~} => {Rising Rate_4~8}",0.0331230283911672,0.724137931034483,0.0457413249211356,1.33460304731355,21
"{Main Transition Metal Content (wt. %)_10~} => {Electrode Area cm2_~1}",0.0425867507886435,0.931034482758621,0.0457413249211356,1.27214625445898,27
"{Main Transition Metal Content (wt. %)_10~} => {Glassy Carbon}",0.0378548895899054,0.827586206896552,0.0457413249211356,1.1211317418214,24
"{Main Transition Metal Content (wt. %)_10~} => {Nafion117}",0.0347003154574132,0.758620689655172,0.0457413249211356,1.02333088774762,22
"{Main Transition Metal Content (wt. %)_10~} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0410094637223975,0.896551724137931,0.0457413249211356,1.08475914714399,26
"{Main Transition Metal Content (wt. %)_10~} => {Hard or Soft Templated_not}",0.0457413249211356,1,0.0457413249211356,1.16974169741697,29
"{Main Transition Metal Content (wt. %)_10~} => {Biomass or other Organic Derived_not}",0.0441640378548896,0.96551724137931,0.0457413249211356,1.10295122708916,28
"{Main Transition Metal Content (wt. %)_10~} => {Polymer Derived_not}",0.0425867507886435,0.931034482758621,0.0457413249211356,1.05594966380853,27
"{Main Transition Metal Content (wt. %)_10~} => {Carbon Black Derived_not}",0.0441640378548896,0.96551724137931,0.0457413249211356,1.07960834397616,28
"{Main Transition Metal Content (wt. %)_10~} => {H-type Cell}",0.0425867507886435,0.931034482758621,0.0457413249211356,0.97405257767156,27
"{Main Transition Metal Content (wt. %)_10~} => {Oxidized N Ratio_~25}",0.0457413249211356,1,0.0457413249211356,1.0359477124183,29
"{Pyrolysis Temperature_1000~} => {ZIF or MOF Derived_yes}",0.0362776025236593,0.676470588235294,0.0536277602523659,2.50808393532852,23
"{Pyrolysis Temperature_1000~} => {Pyrolysis Time (h)_~1}",0.0315457413249211,0.588235294117647,0.0536277602523659,1.78440754292147,20
"{Pyrolysis Temperature_1000~} => {Electrolyte Concentration (M)_0.1}",0.0410094637223975,0.764705882352941,0.0536277602523659,1.90875405280222,26
"{Pyrolysis Temperature_1000~} => {Electrolyte pH_~7}",0.0410094637223975,0.764705882352941,0.0536277602523659,1.90875405280222,26
"{Pyrolysis Temperature_1000~} => {Catalyst Loading (mg cm-2)_0.5~1}",0.0347003154574132,0.647058823529412,0.0536277602523659,1.40012045773941,22
"{Pyrolysis Temperature_1000~} => {Rising Rate_4~8}",0.0378548895899054,0.705882352941177,0.0536277602523659,1.30095759233926,24
"{Pyrolysis Temperature_1000~} => {Acid Wash_not}",0.0473186119873817,0.882352941176471,0.0536277602523659,1.61679700782047,30
"{Pyrolysis Temperature_1000~} => {Pyrrolic N Ratio_0~25}",0.0362776025236593,0.676470588235294,0.0536277602523659,1.09130369705134,23
"{Pyrolysis Temperature_1000~} => {Electrode Area cm2_~1}",0.0457413249211356,0.852941176470588,0.0536277602523659,1.16544117647059,29
"{Pyrolysis Temperature_1000~} => {Glassy Carbon}",0.0362776025236593,0.676470588235294,0.0536277602523659,0.916415284062343,23
"{Pyrolysis Temperature_1000~} => {Nafion117}",0.0394321766561514,0.735294117647059,0.0536277602523659,0.991864831038799,25
"{Pyrolysis Temperature_1000~} => {disqualified}",0.0536277602523659,1,0.0536277602523659,1.28080808080808,34
"{Pyrolysis Temperature_1000~} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0536277602523659,1,0.0536277602523659,1.20992366412214,34
"{Pyrolysis Temperature_1000~} => {Hard or Soft Templated_not}",0.0536277602523659,1,0.0536277602523659,1.16974169741697,34
"{Pyrolysis Temperature_1000~} => {Carbon Nanofiber/Nanotubes_not}",0.0504731861198738,0.941176470588235,0.0536277602523659,1.08689596057002,32
"{Pyrolysis Temperature_1000~} => {Biomass or other Organic Derived_not}",0.0473186119873817,0.882352941176471,0.0536277602523659,1.00794912559618,30
"{Pyrolysis Temperature_1000~} => {Polymer Derived_not}",0.0488958990536278,0.911764705882353,0.0536277602523659,1.0340944964748,31
"{Pyrolysis Temperature_1000~} => {Carbon Black Derived_not}",0.0504731861198738,0.941176470588235,0.0536277602523659,1.05239132690113,32
"{Pyrolysis Temperature_1000~} => {H-type Cell}",0.0536277602523659,1,0.0536277602523659,1.04620462046205,34
"{Pyrolysis Temperature_1000~} => {Oxidized N Ratio_~25}",0.0504731861198738,0.941176470588235,0.0536277602523659,0.975009611687812,32
"{Main Transition Metal Content (wt. %)_5~10} => {Pyridinic N Ratio_50~75}",0.0315457413249211,0.588235294117647,0.0536277602523659,1.83714865256447,20
"{Main Transition Metal Content (wt. %)_5~10} => {Ni}",0.0315457413249211,0.588235294117647,0.0536277602523659,1.73461012311901,20
"{Main Transition Metal Content (wt. %)_5~10} => {Raman ID/IG Ratio_1~1.2}",0.0378548895899054,0.705882352941177,0.0536277602523659,1.46730954676953,24
"{Main Transition Metal Content (wt. %)_5~10} => {Metal-N Coordination Number (XAS)_3~4}",0.0331230283911672,0.617647058823529,0.0536277602523659,1.16198289404783,21
"{Main Transition Metal Content (wt. %)_5~10} => {Electrolyte Concentration (M)_0.5}",0.0378548895899054,0.705882352941177,0.0536277602523659,1.32798045034037,24
"{Main Transition Metal Content (wt. %)_5~10} => {Electrolyte pH_7~8}",0.0362776025236593,0.676470588235294,0.0536277602523659,1.26141868512111,23
"{Main Transition Metal Content (wt. %)_5~10} => {Rising Rate_4~8}",0.0315457413249211,0.588235294117647,0.0536277602523659,1.08413132694938,20
"{Main Transition Metal Content (wt. %)_5~10} => {Graphitic N Ratio_0~25}",0.0473186119873817,0.882352941176471,0.0536277602523659,1.5669797330697,30
"{Main Transition Metal Content (wt. %)_5~10} => {Pyrrolic N Ratio_0~25}",0.0315457413249211,0.588235294117647,0.0536277602523659,0.948959736566382,20
"{Main Transition Metal Content (wt. %)_5~10} => {ZIF or MOF Derived_not}",0.0362776025236593,0.676470588235294,0.0536277602523659,0.928316781257958,23
"{Main Transition Metal Content (wt. %)_5~10} => {Electrode Area cm2_~1}",0.0441640378548896,0.823529411764706,0.0536277602523659,1.12525354969574,28
"{Main Transition Metal Content (wt. %)_5~10} => {Glassy Carbon}",0.0441640378548896,0.823529411764706,0.0536277602523659,1.11563599798894,28
"{Main Transition Metal Content (wt. %)_5~10} => {Nafion117}",0.0378548895899054,0.705882352941177,0.0536277602523659,0.952190237797247,24
"{Main Transition Metal Content (wt. %)_5~10} => {disqualified}",0.0315457413249211,0.588235294117647,0.0536277602523659,0.753416518122401,20
"{Main Transition Metal Content (wt. %)_5~10} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0425867507886435,0.794117647058823,0.0536277602523659,0.960821733273462,27
"{Main Transition Metal Content (wt. %)_5~10} => {Hard or Soft Templated_not}",0.0520504731861199,0.970588235294118,0.0536277602523659,1.13533752984589,33
"{Main Transition Metal Content (wt. %)_5~10} => {Carbon Nanofiber/Nanotubes_not}",0.0378548895899054,0.705882352941177,0.0536277602523659,0.815171970427515,24
"{Main Transition Metal Content (wt. %)_5~10} => {Biomass or other Organic Derived_not}",0.0504731861198738,0.941176470588235,0.0536277602523659,1.07514573396926,32
"{Main Transition Metal Content (wt. %)_5~10} => {Polymer Derived_not}",0.0504731861198738,0.941176470588235,0.0536277602523659,1.06745238345786,32
"{Main Transition Metal Content (wt. %)_5~10} => {Carbon Black Derived_not}",0.0504731861198738,0.941176470588235,0.0536277602523659,1.05239132690113,32
"{Main Transition Metal Content (wt. %)_5~10} => {H-type Cell}",0.0520504731861199,0.970588235294118,0.0536277602523659,1.01543389633081,33
"{Main Transition Metal Content (wt. %)_5~10} => {Oxidized N Ratio_~25}",0.0536277602523659,1,0.0536277602523659,1.0359477124183,34
"{Electrolyte Concentration (M)_1} => {Electrolyte pH_8~}",0.0583596214511041,1,0.0583596214511041,16.2564102564103,37
"{Electrolyte pH_8~} => {Electrolyte Concentration (M)_1}",0.0583596214511041,0.948717948717949,0.0615141955835962,16.2564102564103,37
"{Electrolyte Concentration (M)_1} => {Nafion115}",0.0347003154574132,0.594594594594595,0.0583596214511041,2.67356718420548,22
"{Electrolyte Concentration (M)_1} => {Electrode Area cm2_1~}",0.0394321766561514,0.675675675675676,0.0583596214511041,2.53478330401407,25
"{Electrolyte Concentration (M)_1} => {ZIF or MOF Derived_yes}",0.0441640378548896,0.756756756756757,0.0583596214511041,2.8057531215426,28
"{Electrolyte Concentration (M)_1} => {Rising Rate_~4}",0.0410094637223975,0.702702702702703,0.0583596214511041,2.38242520595462,26
"{Electrolyte Concentration (M)_1} => {Main Transition Metal Content (wt. %)_0.5~2}",0.0315457413249211,0.540540540540541,0.0583596214511041,1.6965480331817,20
"{Electrolyte Concentration (M)_1} => {Pyridinic N Ratio_50~75}",0.0425867507886435,0.72972972972973,0.0583596214511041,2.27905738250566,27
"{Electrolyte Concentration (M)_1} => {Pyrolysis Temperature_800~900}",0.0315457413249211,0.540540540540541,0.0583596214511041,1.57927512766222,20
"{Electrolyte Concentration (M)_1} => {BET Surface Area (m2/g)_500~1000}",0.0347003154574132,0.594594594594595,0.0583596214511041,1.35115760922213,22
"{Electrolyte Concentration (M)_1} => {Metal-N Coordination Number (XAS)_3~4}",0.0331230283911672,0.567567567567568,0.0583596214511041,1.06776806480071,21
"{Electrolyte Concentration (M)_1} => {Acid Wash_not}",0.0331230283911672,0.567567567567568,0.0583596214511041,1.03999375097641,21
"{Electrolyte Concentration (M)_1} => {Graphitic N Ratio_0~25}",0.0425867507886435,0.72972972972973,0.0583596214511041,1.29593459005224,27
"{Electrolyte Concentration (M)_1} => {Pyrrolic N Ratio_0~25}",0.0441640378548896,0.756756756756757,0.0583596214511041,1.22082387731243,28
"{Electrolyte Concentration (M)_1} => {Glassy Carbon}",0.055205047318612,0.945945945945946,0.0583596214511041,1.28147378147378,35
"{Electrolyte Concentration (M)_1} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.0520504731861199,0.891891891891892,0.0583596214511041,1.07912110583866,33
"{Electrolyte Concentration (M)_1} => {Hard or Soft Templated_not}",0.055205047318612,0.945945945945946,0.0583596214511041,1.10651241647552,35
"{Electrolyte Concentration (M)_1} => {Carbon Nanofiber/Nanotubes_not}",0.056782334384858,0.972972972972973,0.0583596214511041,1.12361541869739,36
"{Electrolyte Concentration (M)_1} => {Biomass or other Organic Derived_not}",0.055205047318612,0.945945945945946,0.0583596214511041,1.08059410762113,35
"{Electrolyte Concentration (M)_1} => {Polymer Derived_not}",0.055205047318612,0.945945945945946,0.0583596214511041,1.07286177053619,35
"{Electrolyte Concentration (M)_1} => {Carbon Black Derived_not}",0.056782334384858,0.972972972972973,0.0583596214511041,1.08794508794509,36
"{Electrolyte Concentration (M)_1} => {H-type Cell}",0.0473186119873817,0.810810810810811,0.0583596214511041,0.848274016590848,30
"{Electrolyte Concentration (M)_1} => {Oxidized N Ratio_~25}",0.0583596214511041,1,0.0583596214511041,1.0359477124183,37
"{Electrolyte pH_8~} => {qualified}",0.0315457413249211,0.512820512820513,0.0615141955835962,2.35600148643627,20
"{Electrolyte pH_8~} => {Nafion115}",0.0347003154574132,0.564102564102564,0.0615141955835962,2.53646117475905,22
"{Electrolyte pH_8~} => {Pyrolysis Time (h)_2~4}",0.0315457413249211,0.512820512820513,0.0615141955835962,2.18206849079332,20
"{Electrolyte pH_8~} => {Electrode Area cm2_1~}",0.0394321766561514,0.641025641025641,0.0615141955835962,2.40479441662874,25
"{Electrolyte pH_8~} => {ZIF or MOF Derived_yes}",0.0457413249211356,0.743589743589744,0.0615141955835962,2.75693507272455,29
"{Electrolyte pH_8~} => {Rising Rate_~4}",0.0410094637223975,0.666666666666667,0.0615141955835962,2.2602495543672,26
"{Electrolyte pH_8~} => {Main Transition Metal Content (wt. %)_0.5~2}",0.0315457413249211,0.512820512820513,0.0615141955835962,1.60954556994161,20
"{Electrolyte pH_8~} => {Pyridinic N Ratio_50~75}",0.0457413249211356,0.743589743589744,0.0615141955835962,2.32234432234432,29
"{Electrolyte pH_8~} => {Pyrolysis Temperature_800~900}",0.0315457413249211,0.512820512820513,0.0615141955835962,1.49828665957698,20
"{Electrolyte pH_8~} => {BET Surface Area (m2/g)_500~1000}",0.0362776025236593,0.58974358974359,0.0615141955835962,1.34013417884386,23
"{Electrolyte pH_8~} => {Metal-N Coordination Number (XAS)_3~4}",0.0362776025236593,0.58974358974359,0.0615141955835962,1.10948794034847,23
"{Electrolyte pH_8~} => {Acid Wash_not}",0.0347003154574132,0.564102564102564,0.0615141955835962,1.03364458277753,22
"{Electrolyte pH_8~} => {Graphitic N Ratio_0~25}",0.0457413249211356,0.743589743589744,0.0615141955835962,1.32054873231344,29
"{Electrolyte pH_8~} => {Pyrrolic N Ratio_0~25}",0.0473186119873817,0.769230769230769,0.0615141955835962,1.24094734781758,30
"{Electrolyte pH_8~} => {Glassy Carbon}",0.0583596214511041,0.948717948717949,0.0615141955835962,1.28522901599825,37
"{Electrolyte pH_8~} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.055205047318612,0.897435897435897,0.0615141955835962,1.08582892934038,35
"{Electrolyte pH_8~} => {Hard or Soft Templated_not}",0.0583596214511041,0.948717948717949,0.0615141955835962,1.10975494370328,37
"{Electrolyte pH_8~} => {Carbon Nanofiber/Nanotubes_not}",0.0599369085173502,0.974358974358974,0.0615141955835962,1.12521601046191,38
"{Electrolyte pH_8~} => {Biomass or other Organic Derived_not}",0.0583596214511041,0.948717948717949,0.0615141955835962,1.08376068376068,37
"{Electrolyte pH_8~} => {Polymer Derived_not}",0.0583596214511041,0.948717948717949,0.0615141955835962,1.07600568781249,37
"{Electrolyte pH_8~} => {Carbon Black Derived_not}",0.0583596214511041,0.948717948717949,0.0615141955835962,1.06082394971284,37
"{Electrolyte pH_8~} => {H-type Cell}",0.0473186119873817,0.769230769230769,0.0615141955835962,0.804772784970805,30
"{Electrolyte pH_8~} => {Oxidized N Ratio_~25}",0.0615141955835962,1,0.0615141955835962,1.0359477124183,39
"{Metal-N Coordination Number (XAS)_2~3} => {ZIF or MOF Derived_yes}",0.0347003154574132,0.55,0.0630914826498423,2.03918128654971,22
"{Metal-N Coordination Number (XAS)_2~3} => {Pyrrolic N Ratio_25~50}",0.0315457413249211,0.5,0.0630914826498423,1.48130841121495,20
"{Metal-N Coordination Number (XAS)_2~3} => {Ni}",0.0378548895899054,0.6,0.0630914826498423,1.7693023255814,24
"{Metal-N Coordination Number (XAS)_2~3} => {Catalyst Loading (mg cm-2)_0.5~1}",0.0347003154574132,0.55,0.0630914826498423,1.1901023890785,22
"{Metal-N Coordination Number (XAS)_2~3} => {Raman ID/IG Ratio_1~1.2}",0.0425867507886435,0.675,0.0630914826498423,1.40311475409836,27
"{Metal-N Coordination Number (XAS)_2~3} => {Electrolyte Concentration (M)_0.5}",0.0347003154574132,0.55,0.0630914826498423,1.03471810089021,22
"{Metal-N Coordination Number (XAS)_2~3} => {Electrolyte pH_7~8}",0.0331230283911672,0.525,0.0630914826498423,0.978970588235294,21
"{Metal-N Coordination Number (XAS)_2~3} => {Rising Rate_4~8}",0.0394321766561514,0.625,0.0630914826498423,1.15188953488372,25
"{Metal-N Coordination Number (XAS)_2~3} => {Acid Wash_not}",0.0425867507886435,0.675,0.0630914826498423,1.23684971098266,27
"{Metal-N Coordination Number (XAS)_2~3} => {Graphitic N Ratio_0~25}",0.0441640378548896,0.7,0.0630914826498423,1.24313725490196,28
"{Metal-N Coordination Number (XAS)_2~3} => {Electrode Area cm2_~1}",0.0425867507886435,0.675,0.0630914826498423,0.922306034482759,27
"{Metal-N Coordination Number (XAS)_2~3} => {Glassy Carbon}",0.0536277602523659,0.85,0.0630914826498423,1.15149572649573,34
"{Metal-N Coordination Number (XAS)_2~3} => {Nafion117}",0.0394321766561514,0.625,0.0630914826498423,0.843085106382979,25
"{Metal-N Coordination Number (XAS)_2~3} => {disqualified}",0.0425867507886435,0.675,0.0630914826498423,0.864545454545455,27
"{Metal-N Coordination Number (XAS)_2~3} => {Graphene/Carbon Nanosheets or other 2D Structures_not}",0.055205047318612,0.875,0.0630914826498423,1.05868320610687,35
"{Metal-N Coordination Number (XAS)_2~3} => {Hard or Soft Templated_not}",0.0583596214511041,0.925,0.0630914826498423,1.0820110701107,37
"{Metal-N Coordination Number (XAS)_2~3} => {Carbon Nanofiber/Nanotubes_not}",0.0615141955835962,0.975,0.0630914826498423,1.12595628415301,39
"{Metal-N Coordination Number (XAS)_2~3} => {Biomass or other Organic Derived_not}",0.056782334384858,0.9,0.0630914826498423,1.02810810810811,36
"{Metal-N Coordination Number (XAS)_2~3} => {Polymer Derived_not}",0.0504731861198738,0.8,0.0630914826498423,0.907334525939177,32
"{Metal-N Coordination Number (XAS)_2~3} => {Carbon Black Derived_not}",0.0615141955835962,0.975,0.0630914826498423,1.09021164021164,39
"{Metal-N Coordination Number (XAS)_2~3} => {H-type Cell}",0.0630914826498423,1,0.0630914826498423,1.04620462046205,40
"{Metal-N Coordination Number (XAS)_2~3} => {Oxidized N Ratio_~25}",0.0615141955835962,0.975,0.0630914826498423,1.01004901960784,39
"{Co} => {Catalyst Loading (mg cm-2)_~0.5}",0.0347003154574132,0.523809523809524,0.0662460567823344,1.45019754626742,22
"{Co} => {Electrolyte Concentration (M)_0.1}",0.0331230283911672,0.5,0.0662460567823344,1.24803149606299,21
"{Co} => {Electrolyte pH_~7}",0.0441640378548896,0.666666666666667,0.0662460567823344,1.66404199475066,28
"{Co} => {BET Surface Area (m2/g)_500~1000}",0.0378548895899054,0.571428571428571,0.0662460567823344,1.29851510496672,24
"{Co} => {Raman ID/IG Ratio_1~1.2}",0.0394321766561514,0.595238095238095,0.0662460567823344,1.23731459797034,25
"{Co} => {Metal-N Coordination Number (XAS)_3~4}",0.0441640378548896,0.666666666666667,0.0662460567823344,1.2542037586548,28
"{Co} => {Rising Rate_4~8}",0.0378548895899054,0.571428571428571,0.0662460567823344,1.0531561461794,24
"{Co} => {Acid Wash_not}",0.0362776025236593,0.547619047619048,0.0662460567823344,1.00344068263143,23
"{Co} => {Pyridinic N Ratio_25~50}",0.0410094637223975,0.619047619047619,0.0662460567823344,1.12457361167963,26
"{Co} => {Pyrrolic N Ratio_0~25}",0.0410094637223975,0.619047619047619,0.0662460567823344,0.998667151338907,26
